i,j,term1,term2,term3,term4,d_cpp
23,14,-5.4733144225052892e-54,-1.4960906171076986e-48,-1.5773980239856043e-48,-3.6582834754305624e-91,-3.0734941144077252e-48
23,15,-1.0195415982161163e-56,-2.7868426717278452e-51,-2.9382980370806075e-51,-1.2693648275972231e-96,-5.7251509042244351e-51
23,16,-1.8991510266959608e-59,-5.1911909533780007e-54,-5.4733144225052892e-54,-4.4044893632833824e-102,-1.0664524367393556e-53
23,17,-3.5376434159342451e-62,-9.6698905136706256e-57,-1.0195415982161163e-56,-1.5282861262193443e-107,-1.9865341872265948e-56
23,18,-6.589744976772958e-65,-1.801258774453878e-59,-1.8991510266959608e-59,-5.3029041301927055e-113,-3.7004163908948156e-59
23,19,-1.2275046903628225e-67,-3.3552946312682535e-62,-3.5376434159342451e-62,-1.8400214286823197e-118,-6.8929503222494022e-62
23,20,-2.2865342591764502e-70,-6.2500747934071101e-65,-6.589744976772958e-65,-6.3845748949775765e-124,-1.2839842635522661e-64
23,21,-4.2592414997960496e-73,-1.1642326298009039e-67,-1.2275046903628225e-67,-2.2153435799260801e-129,-2.3917415794052262e-67
23,22,-7.933901762926966e-76,-2.1686742336634448e-70,-2.2865342591764502e-70,-7.6868816763045277e-135,-4.4552164267416579e-70
23,23,-1.478739471050437e-78,-4.0396977552225182e-73,-4.2592414997960496e-73,-2.6672228379536511e-140,-8.2989540424132792e-73
23,24,-4.6013562056036609e-79,-7.5292847079034008e-76,-7.933901762926966e-76,-9.2547162472415153e-146,-1.5467787827035972e-75
23,25,-2.455416539487366e-76,-2.3428684763420634e-76,-1.478739471050437e-78,-9.9543765598816281e-147,-4.8130724105399344e-76
23,26,-1.3181675472267756e-73,-1.2502222713486179e-73,-4.6013562056036609e-79,-2.8690737834741086e-141,-2.5683944199315989e-73
23,27,-7.0764601073048828e-71,-6.7117020611743565e-71,-2.455416539487366e-76,-8.268611976589096e-136,-1.3788186722644634e-70
23,28,-3.7989319154180336e-68,-3.603114944525736e-68,-1.3181675472267756e-73,-2.3829970628665749e-130,-7.4020600416192422e-68
23,29,-2.0394213320137277e-65,-1.9342988090258108e-65,-7.0764601073048828e-71,-6.8677488044048219e-125,-3.9737272174996452e-65
23,30,-1.0948444094489557e-62,-1.0384103588710659e-62,-3.7989319154180336e-68,-1.9792711613192899e-119,-2.1332585672519367e-62
23,31,-5.8775705739924276e-60,-5.5746096124300886e-60,-2.0394213320137277e-65,-5.7042190120838518e-114,-1.1452200580635835e-59
23,32,-3.1553191991589816e-57,-2.9926774194340002e-57,-1.0948444094489557e-62,-1.6439442545169244e-108,-6.1480075670370762e-57
23,33,-1.6939038201660399e-54,-1.6065910905797017e-54,-5.8775705739924276e-60,-4.7378137239017335e-103,-3.3005007883163157e-54
23,34,-9.0935654077022996e-52,-8.6248351244560152e-52,-3.1553191991589816e-57,-1.3654282267002816e-97,-1.7718432085350307e-51
23,35,-4.8817961704610924e-49,-4.6301626692831388e-49,-1.6939038201660399e-54,-3.9351362272100695e-92,-9.5119757787824336e-49
23,36,-2.6207469547360168e-46,-2.485659845628101e-46,-9.0935654077022996e-52,-1.1340982135782522e-86,-5.1064158939295254e-46
23,37,-1.4069236733637291e-43,-1.3344034128987732e-43,-4.8817961704610924e-49,-3.2684478599442465e-81,-2.7413319680586724e-43
23,38,-7.5529391309382419e-41,-7.1636208449348237e-41,-2.6207469547360168e-46,-9.4195998946761581e-76,-1.4716586183342614e-40
23,39,-4.0547252559385929e-38,-3.8457233482718629e-38,-1.4069236733637291e-43,-2.7147094271620625e-70,-7.9004626734471899e-38
23,40,-2.1767416122555166e-35,-2.0645408783605032e-35,-7.5529391309382419e-41,-7.8237370549972153e-65,-4.2412900435551508e-35
23,41,-1.1685635271058433e-32,-1.1083296047119206e-32,-4.0547252559385929e-38,-2.2547850202047541e-59,-2.27689718654302e-32
23,42,-6.273324813536735e-30,-5.9499645928850629e-30,-2.1767416122555166e-35,-6.4982443193083079e-54,-1.222331117383792e-29
23,43,-3.3677761887369893e-27,-3.1941832561431669e-27,-1.1685635271058433e-32,-1.872780724327682e-48,-6.5619711305154266e-27
23,44,-1.807959382710421e-24,-1.7147676283697262e-24,-6.273324813536735e-30,-5.3973157503358478e-43,-3.5227332844049607e-24
23,45,-9.7058621070555975e-22,-9.2055708251854351e-22,-3.3677761887369893e-27,-1.5554953620788304e-37,-1.8911466610002917e-21
23,46,-5.2105019693501747e-19,-4.9419252390524869e-19,-1.807959382710421e-24,-4.4829058246188289e-32,-1.0152445287996937e-18
23,47,-2.797209611381771e-16,-2.6530266870106908e-16,-9.7058621070555975e-22,-1.2919642913974154e-26,-5.450246004383766e-16
23,48,2.797209611381771e-16,-1.4242527479716428e-13,-5.2105019693501747e-19,3.6168222785480851e-23,-1.4214607485005479e-13
24,1,-3.1361423488724247e-21,-8.5724166014831196e-16,1.6836089061149326e-18,1.3102150212896731e-27,-8.5556118738323579e-16
24,2,-5.8418488977271009e-24,-1.5968268306519026e-18,-1.6836089061149326e-18,-4.1675152658543554e-31,-3.2804415786161495e-18
24,3,-1.0881903545017818e-26,-2.9744890450711959e-21,-3.1361423488724247e-21,-1.4460599711528342e-36,-6.1106422758471671e-21
24,4,-2.0270264917181208e-29,-5.5407292196089544e-24,-5.8418488977271009e-24,-5.0175927543767562e-42,-1.1382598387600974e-23
24,5,-3.7758434276953924e-32,-1.0320992889820391e-26,-1.0881903545017818e-26,-1.7410230247022912e-47,-2.1202934193272485e-26
24,6,-7.0334520287330718e-35,-1.922542864118544e-29,-2.0270264917181208e-29,-6.0410665451066868e-53,-3.9495763892886936e-29
24,7,-1.3101562177508854e-37,-3.5812165591342227e-32,-3.7758434276953924e-32,-2.0961517731017753e-58,-7.3570730883917929e-32
24,8,-2.4404933848969449e-40,-6.6709108456197004e-35,-7.0334520287330718e-35,-7.2733055050300268e-64,-1.370438727928662e-34
24,9,-4.5460288483386247e-43,-1.2426238619025294e-37,-1.3101562177508854e-37,-2.5237186375688814e-69,-2.5527846256822632e-37
24,10,-8.4681148565373738e-46,-2.3146974946958894e-40,-2.4404933848969449e-40,-8.7568929384415247e-75,-4.7551993477076911e-40
24,11,-1.5773980239856046e-48,-4.3117025644013363e-43,-4.5460288483386247e-43,-3.0384993316527771e-80,-8.8577471867202005e-43
24,12,-2.9382980370806081e-51,-8.0316235907567542e-46,-8.4681148565373738e-46,-1.0543098166616953e-85,-1.6499767830274501e-45
24,13,-5.4733144225052903e-54,-1.4960906171076989e-48,-1.5773980239856046e-48,-3.658283475430563e-91,-3.0734941144077264e-48
24,14,-1.0195415982161166e-56,-2.7868426717278458e-51,-2.9382980370806081e-51,-1.2693648275972237e-96,-5.7251509042244363e-51
24,15,-1.8991510266959612e-59,-5.1911909533780018e-54,-5.4733144225052903e-54,-4.4044893632833839e-102,-1.0664524367393558e-53
24,16,-3.5376434159342459e-62,-9.6698905136706279e-57,-1.0195415982161166e-56,-1.5282861262193452e-107,-1.9865341872265952e-56
24,17,-6.5897449767729597e-65,-1.8012587744538784e-59,-1.8991510266959612e-59,-5.3029041301927078e-113,-3.7004163908948164e-59
24,18,-1.2275046903628229e-67,-3.3552946312682544e-62,-3.5376434159342459e-62,-1.8400214286823197e-118,-6.8929503222494039e-62
24,19,-2.2865342591764508e-70,-6.2500747934071118e-65,-6.5897449767729597e-65,-6.3845748949775765e-124,-1.2839842635522664e-64
24,20,-4.2592414997960207e-73,-1.1642326298009042e-67,-1.2275046903628229e-67,-2.2153435799260807e-129,-2.3917415794052269e-67
24,21,-7.9339017470565897e-76,-2.16867423366343e-70,-2.2865342591764508e-70,-7.6868816763045314e-135,-4.4552164267416283e-70
24,22,-1.4778874844470728e-78,-4.0396977471418123e-73,-4.2592414997960207e-73,-2.6672228380700162e-140,-8.2989540258126774e-73
24,23,-2.7545218258627469e-81,-7.5249466552378479e-76,-7.9339017470565897e-76,-9.254829158541177e-146,-1.5458875947512697e-75
24,24,-8.5711758866494525e-82,-1.4025174459110078e-78,-1.4778874844470728e-78,-3.2112359177573877e-151,-2.8812620479467453e-78
24,25,-4.5738269533021978e-79,-4.3641780581035793e-79,-2.7545218258627469e-81,-3.4540066593075659e-152,-8.965550229664404e-79
24,26,-2.4554164882072537e-76,-2.3288514312552655e-76,-8.5711758866494525e-82,-9.9552190883586224e-147,-4.7842764906384052e-76
24,27,-1.3181675472266802e-73,-1.2502222452383683e-73,-4.5738269533021978e-79,-2.8690737846377653e-141,-2.5683943662920016e-73
24,28,-7.0764601073048828e-71,-6.7117020611738707e-71,-2.4554164882072537e-76,-8.2686119765891158e-136,-1.3788186722643635e-70
24,29,-3.7989319154180336e-68,-3.603114944525736e-68,-1.3181675472266802e-73,-2.3829970628665769e-130,-7.4020600416192422e-68
24,30,-2.0394213320137277e-65,-1.9342988090258108e-65,-7.0764601073048828e-71,-6.867748804404823e-125,-3.9737272174996452e-65
24,31,-1.0948444094489557e-62,-1.0384103588710659e-62,-3.7989319154180336e-68,-1.9792711613192918e-119,-2.1332585672519367e-62
24,32,-5.8775705739924276e-60,-5.5746096124300886e-60,-2.0394213320137277e-65,-5.7042190120838561e-114,-1.1452200580635835e-59
24,33,-3.1553191991589816e-57,-2.9926774194340002e-57,-1.0948444094489557e-62,-1.6439442545169256e-108,-6.1480075670370762e-57
24,34,-1.6939038201660399e-54,-1.6065910905797017e-54,-5.8775705739924276e-60,-4.7378137239017355e-103,-3.3005007883163157e-54
24,35,-9.0935654077022996e-52,-8.6248351244560152e-52,-3.1553191991589816e-57,-1.3654282267002821e-97,-1.7718432085350307e-51
24,36,-4.8817961704610924e-49,-4.6301626692831388e-49,-1.6939038201660399e-54,-3.9351362272100708e-92,-9.5119757787824336e-49
24,37,-2.6207469547360168e-46,-2.485659845628101e-46,-9.0935654077022996e-52,-1.1340982135782526e-86,-5.1064158939295254e-46
24,38,-1.4069236733637291e-43,-1.3344034128987732e-43,-4.8817961704610924e-49,-3.2684478599442484e-81,-2.7413319680586724e-43
24,39,-7.5529391309382419e-41,-7.1636208449348237e-41,-2.6207469547360168e-46,-9.4195998946761655e-76,-1.4716586183342614e-40
24,40,-4.0547252559385929e-38,-3.8457233482718629e-38,-1.4069236733637291e-43,-2.7147094271620644e-70,-7.9004626734471899e-38
24,41,-2.1767416122555166e-35,-2.0645408783605032e-35,-7.5529391309382419e-41,-7.8237370549972204e-65,-4.2412900435551508e-35
24,42,-1.1685635271058433e-32,-1.1083296047119206e-32,-4.0547252559385929e-38,-2.2547850202047546e-59,-2.27689718654302e-32
24,43,-6.273324813536735e-30,-5.9499645928850629e-30,-2.1767416122555166e-35,-6.4982443193083079e-54,-1.222331117383792e-29
24,44,-3.3677761887369893e-27,-3.1941832561431669e-27,-1.1685635271058433e-32,-1.8727807243276823e-48,-6.5619711305154266e-27
24,45,-1.807959382710421e-24,-1.7147676283697262e-24,-6.273324813536735e-30,-5.3973157503358486e-43,-3.5227332844049607e-24
24,46,-9.7058621070555975e-22,-9.2055708251854351e-22,-3.3677761887369893e-27,-1.5554953620788304e-37,-1.8911466610002917e-21
24,47,-5.2105019693501747e-19,-4.9419252390524869e-19,-1.807959382710421e-24,-4.4829058246188289e-32,-1.0152445287996937e-18
24,48,5.2105019693501747e-19,-2.6530266870106908e-16,-9.7058621070555975e-22,1.2549784670578695e-28,-2.647825890902193e-16
25,1,-5.8418488977271016e-24,-1.5968268306519026e-18,3.1361423488724247e-21,4.5462328870479741e-33,-1.5936965301519234e-18
25,2,-1.0881903545017818e-26,-2.9744890450711963e-21,-3.1361423488724247e-21,-1.4460599711528342e-36,-6.1106422758471679e-21
25,3,-2.0270264917181205e-29,-5.5407292196089544e-24,-5.8418488977271016e-24,-5.0175927543767601e-42,-1.1382598387600974e-23
25,4,-3.7758434276953919e-32,-1.032099288982039e-26,-1.0881903545017818e-26,-1.7410230247022912e-47,-2.1202934193272485e-26
25,5,-7.0334520287330708e-35,-1.9225428641185437e-29,-2.0270264917181205e-29,-6.0410665451066849e-53,-3.9495763892886925e-29
25,6,-1.3101562177508852e-37,-3.5812165591342222e-32,-3.7758434276953919e-32,-2.0961517731017749e-58,-7.3570730883917918e-32
25,7,-2.4404933848969445e-40,-6.6709108456196994e-35,-7.0334520287330708e-35,-7.2733055050300254e-64,-1.370438727928662e-34
25,8,-4.5460288483386239e-43,-1.2426238619025292e-37,-1.3101562177508852e-37,-2.5237186375688819e-69,-2.5527846256822628e-37
25,9,-8.4681148565373723e-46,-2.314697494695889e-40,-2.4404933848969445e-40,-8.7568929384415247e-75,-4.7551993477076895e-40
25,10,-1.5773980239856043e-48,-4.3117025644013355e-43,-4.5460288483386239e-43,-3.0384993316527759e-80,-8.8577471867202005e-43
25,11,-2.9382980370806075e-51,-8.0316235907567527e-46,-8.4681148565373723e-46,-1.0543098166616947e-85,-1.6499767830274495e-45
25,12,-5.4733144225052892e-54,-1.4960906171076986e-48,-1.5773980239856043e-48,-3.6582834754305624e-91,-3.0734941144077252e-48
25,13,-1.0195415982161163e-56,-2.7868426717278452e-51,-2.9382980370806075e-51,-1.2693648275972231e-96,-5.7251509042244351e-51
25,14,-1.8991510266959608e-59,-5.1911909533780007e-54,-5.4733144225052892e-54,-4.4044893632833824e-102,-1.0664524367393556e-53
25,15,-3.5376434159342451e-62,-9.6698905136706256e-57,-1.0195415982161163e-56,-1.5282861262193443e-107,-1.9865341872265948e-56
25,16,-6.589744976772958e-65,-1.801258774453878e-59,-1.8991510266959608e-59,-5.3029041301927055e-113,-3.7004163908948156e-59
25,17,-1.2275046903628225e-67,-3.3552946312682535e-62,-3.5376434159342451e-62,-1.8400214286823197e-118,-6.8929503222494022e-62
25,18,-2.2865342591764502e-70,-6.2500747934071101e-65,-6.589744976772958e-65,-6.3845748949775765e-124,-1.2839842635522661e-64
25,19,-4.2592414997960194e-73,-1.1642326298009039e-67,-1.2275046903628225e-67,-2.2153435799260801e-129,-2.3917415794052262e-67
25,20,-7.933901747056532e-76,-2.1686742336634294e-70,-2.2865342591764502e-70,-7.6868816763045265e-135,-4.455216426741627e-70
25,21,-1.4778874814908177e-78,-4.0396977471417827e-73,-4.2592414997960194e-73,-2.6672228380700157e-140,-8.2989540258126171e-73
25,22,-2.7529347878886782e-81,-7.5249466401855094e-76,-7.933901747056532e-76,-9.2548291589449438e-146,-1.5458875916589919e-75
25,23,-5.130985300449483e-84,-1.4017093751870601e-78,-1.4778874814908177e-78,-3.2112750961407413e-151,-2.8796019876631784e-78
25,24,-1.5965957165066514e-84,-2.6125392549174571e-81,-2.7529347878886782e-81,-1.1142466007608562e-156,-5.3670706385226418e-81
25,25,-8.51989577423033e-82,-8.1293723122560662e-82,-5.130985300449483e-84,-1.1984840969973174e-157,-1.6700577939490892e-81
25,26,-4.5738268577801733e-79,-4.3380678085419981e-79,-1.5965957165066514e-84,-3.4542990029769713e-152,-8.9119106322793376e-79
25,27,-2.4554164882070757e-76,-2.3288513826184002e-76,-8.51989577423033e-82,-9.9552190923963148e-147,-4.7842763907212499e-76
25,28,-1.3181675472266802e-73,-1.2502222452382777e-73,-4.5738268577801733e-79,-2.8690737846377688e-141,-2.5683943662918156e-73
25,29,-7.0764601073048828e-71,-6.7117020611738707e-71,-2.4554164882070757e-76,-8.2686119765891158e-136,-1.3788186722643635e-70
25,30,-3.7989319154180336e-68,-3.603114944525736e-68,-1.3181675472266802e-73,-2.3829970628665769e-130,-7.4020600416192422e-68
25,31,-2.0394213320137277e-65,-1.9342988090258108e-65,-7.0764601073048828e-71,-6.867748804404823e-125,-3.9737272174996452e-65
25,32,-1.0948444094489557e-62,-1.0384103588710659e-62,-3.7989319154180336e-68,-1.9792711613192918e-119,-2.1332585672519367e-62
25,33,-5.8775705739924276e-60,-5.5746096124300886e-60,-2.0394213320137277e-65,-5.7042190120838561e-114,-1.1452200580635835e-59
25,34,-3.1553191991589816e-57,-2.9926774194340002e-57,-1.0948444094489557e-62,-1.6439442545169256e-108,-6.1480075670370762e-57
25,35,-1.6939038201660399e-54,-1.6065910905797017e-54,-5.8775705739924276e-60,-4.7378137239017355e-103,-3.3005007883163157e-54
25,36,-9.0935654077022996e-52,-8.6248351244560152e-52,-3.1553191991589816e-57,-1.3654282267002821e-97,-1.7718432085350307e-51
25,37,-4.8817961704610924e-49,-4.6301626692831388e-49,-1.6939038201660399e-54,-3.9351362272100708e-92,-9.5119757787824336e-49
25,38,-2.6207469547360168e-46,-2.485659845628101e-46,-9.0935654077022996e-52,-1.1340982135782526e-86,-5.1064158939295254e-46
25,39,-1.4069236733637291e-43,-1.3344034128987732e-43,-4.8817961704610924e-49,-3.2684478599442484e-81,-2.7413319680586724e-43
25,40,-7.5529391309382419e-41,-7.1636208449348237e-41,-2.6207469547360168e-46,-9.4195998946761655e-76,-1.4716586183342614e-40
25,41,-4.0547252559385929e-38,-3.8457233482718629e-38,-1.4069236733637291e-43,-2.7147094271620644e-70,-7.9004626734471899e-38
25,42,-2.1767416122555166e-35,-2.0645408783605032e-35,-7.5529391309382419e-41,-7.8237370549972204e-65,-4.2412900435551508e-35
25,43,-1.1685635271058433e-32,-1.1083296047119206e-32,-4.0547252559385929e-38,-2.2547850202047546e-59,-2.27689718654302e-32
25,44,-6.273324813536735e-30,-5.9499645928850629e-30,-2.1767416122555166e-35,-6.4982443193083079e-54,-1.222331117383792e-29
25,45,-3.3677761887369893e-27,-3.1941832561431669e-27,-1.1685635271058433e-32,-1.8727807243276823e-48,-6.5619711305154266e-27
25,46,-1.8079593827104213e-24,-1.7147676283697262e-24,-6.273324813536735e-30,-5.3973157503358502e-43,-3.5227332844049607e-24
25,47,-9.7058621070555994e-22,-9.2055708251854369e-22,-3.3677761887369893e-27,-1.5554953620788304e-37,-1.8911466610002925e-21
25,48,9.7058621070555994e-22,-4.9419252390524879e-19,-1.8079593827104213e-24,4.3545710335846735e-34,-4.9322374565392546e-19
26,1,-1.0881903545017819e-26,-2.9744890450711963e-21,5.8418488977271016e-24,1.5774688220970293e-38,-2.9686580780770143e-21
26,2,-2.0270264917181208e-29,-5.5407292196089551e-24,-5.8418488977271016e-24,-5.0175927543767601e-42,-1.1382598387600974e-23
26,3,-3.7758434276953924e-32,-1.0320992889820391e-26,-1.0881903545017819e-26,-1.7410230247022912e-47,-2.1202934193272488e-26
26,4,-7.0334520287330718e-35,-1.922542864118544e-29,-2.0270264917181208e-29,-6.0410665451066886e-53,-3.9495763892886936e-29
26,5,-1.3101562177508854e-37,-3.5812165591342227e-32,-3.7758434276953924e-32,-2.0961517731017763e-58,-7.3570730883917929e-32
26,6,-2.4404933848969449e-40,-6.6709108456197004e-35,-7.0334520287330718e-35,-7.2733055050300281e-64,-1.370438727928662e-34
26,7,-4.5460288483386247e-43,-1.2426238619025294e-37,-1.3101562177508854e-37,-2.5237186375688819e-69,-2.5527846256822632e-37
26,8,-8.4681148565373738e-46,-2.3146974946958894e-40,-2.4404933848969449e-40,-8.7568929384415276e-75,-4.7551993477076911e-40
26,9,-1.5773980239856046e-48,-4.3117025644013363e-43,-4.5460288483386247e-43,-3.0384993316527782e-80,-8.8577471867202005e-43
26,10,-2.9382980370806081e-51,-8.0316235907567542e-46,-8.4681148565373738e-46,-1.0543098166616953e-85,-1.6499767830274501e-45
26,11,-5.4733144225052903e-54,-1.4960906171076989e-48,-1.5773980239856046e-48,-3.6582834754305652e-91,-3.0734941144077264e-48
26,12,-1.0195415982161166e-56,-2.7868426717278458e-51,-2.9382980370806081e-51,-1.2693648275972237e-96,-5.7251509042244363e-51
26,13,-1.8991510266959612e-59,-5.1911909533780018e-54,-5.4733144225052903e-54,-4.4044893632833855e-102,-1.0664524367393558e-53
26,14,-3.5376434159342459e-62,-9.6698905136706279e-57,-1.0195415982161166e-56,-1.5282861262193452e-107,-1.9865341872265952e-56
26,15,-6.5897449767729597e-65,-1.8012587744538784e-59,-1.8991510266959612e-59,-5.3029041301927089e-113,-3.7004163908948164e-59
26,16,-1.2275046903628229e-67,-3.3552946312682544e-62,-3.5376434159342459e-62,-1.8400214286823204e-118,-6.8929503222494039e-62
26,17,-2.2865342591764508e-70,-6.2500747934071118e-65,-6.5897449767729597e-65,-6.3845748949775823e-124,-1.2839842635522664e-64
26,18,-4.2592414997960207e-73,-1.1642326298009042e-67,-1.2275046903628229e-67,-2.215343579926082e-129,-2.3917415794052269e-67
26,19,-7.9339017470565344e-76,-2.16867423366343e-70,-2.2865342591764508e-70,-7.6868816763045326e-135,-4.4552164267416283e-70
26,20,-1.4778874814908076e-78,-4.039697747141784e-73,-4.2592414997960207e-73,-2.6672228380700176e-140,-8.2989540258126196e-73
26,21,-2.7529347823819158e-81,-7.5249466401854591e-76,-7.9339017470565344e-76,-9.2548291589449527e-146,-1.5458875916589816e-75
26,22,-5.1280290455961957e-84,-1.4017093723831868e-78,-1.4778874814908076e-78,-3.2112750962808454e-151,-2.8796019819030399e-78
26,23,-9.5577424387199321e-87,-2.6110340212440969e-81,-2.7529347823819158e-81,-1.114260195022255e-156,-5.363978361368452e-81
26,24,-2.9740585372164856e-87,-4.8665072783114227e-84,-5.1280290455961957e-84,-3.866254361573582e-162,-9.997510382444835e-84
